3,7385,377,6178,2077,4051,5306,492,7986,6612,6147,9507,8863,1832,4133,6532,6742,2767,9914,2393,5036,5295,5002,5045,5283,6992,1250,2424,8150,1453,320,3584,6641,2331,8609,5887,6529,6537,7997,7956
6,9356,2678,4987,1173,1183,6526,6861,8077,8981,164,6545,3054,3699,3124,3855,4248,581,173,26,518,3583,7345,6562,1043,1046,2032,6602,6610,3797,8000,9166,3391,5492,7082,6714,4120,279,1325,458
6,5769,1265,5600,4434,8012,4778,3720,5943,1471,2201,2188,5006,978,5881,5046,6635,8152,8840,6755,103,5836,4769,6334,1728,7867,5332,5707,4554,7108,8258,1853,7912,5508,3931,5850,6786,8068,1633,4697
4,318,6936,5284,31,3948,4502,3780,2203,7389,4529,1223,4090,5091,8785,8631,6394,9237,7415,9028,2438,445,4021,8500,2165,3279,9395,5459,714,4357,8524,3994,6637,3639,6996,2929,7833,2609,7030,1109
8,1251,5594,3814,3644,3714,6401,8305,7437,2293,8374,4550,8242,6787,469,738,5669,4202,168,4050,4109,5457,635,1324,1677,6710,6058,538,8134,1730,7729,9802,7423,9774,5975,9259,1985,6872,4182,4924
1,3282,6400,8018,8019,9154,613,7673,7813,2061,2839,9488,2759,2778,5006,9497,6269,7077,3442,3240,6455,2567,6218,2565,4618,5252,7480,8858,1668,5039,457,6329,207,1643,3439,8785,5528,3918,8501,7204
1,765,8011,92,168,814,2274,1557,8504,1284,4219,6787,6602,7349,6359,9086,8990,4796,433,6564,4352,4579,4135,3198,1724,5563,5004,1822,6691,8036,6276,2025,6845,788,573,1261,6738,9946,4364,9092
2,7968,5343,8669,6633,2785,9381,6260,3913,9941,1599,6908,3521,5842,1826,4382,8713,1550,924,9689,2725,4608,3759,6911,8631,5391,8557,7202,54,5081,7935,5107,7585,4317,7075,7863,8794,2551,2899,3322
1,2403,5910,6065,9678,1865,4596,1872,3911,5330,3067,8539,4975,1498,2851,2315,6862,1336,3756,126,3465,8197,2862,451,3403,8065,9132,2992,636,5807,6368,1195,306,9177,9949,4785,4369,3647,9009,4434
4,3649,2072,6546,5770,9738,607,1708,7960,4754,3735,7909,337,3160,9879,9130,4494,3777,1773,9590,3769,7110,3352,7863,9345,1387,5047,6359,4876,8670,3011,7718,373,4607,5617,6441,2562,2672,6795,4755
1,7846,3268,1872,6145,4979,426,9825,5746,348,8813,1000,2390,444,2050,8067,2973,4551,7911,1213,6651,2821,3457,1986,4517,4750,3145,9498,150,6742,6302,9847,9100,5100,3166,4172,1073,3599,5309,2651
5,9289,6384,6317,4721,5013,4187,894,179,9274,8368,9832,3278,9020,4973,8110,8780,4525,4332,517,4118,8233,387,3339,4276,8904,8803,1392,2900,6456,3097,9756,9630,5032,9037,6869,1787,4821,6190,9850
5,9767,8150,8563,5991,6896,48,6782,8993,9150,8476,284,2197,1480,2449,1649,8613,8567,1379,3978,911,7356,6723,50,5857,701,1557,704,3578,1721,6558,7066,2575,5933,6221,5885,2029,5308,9043,4365
6,7822,1189,2115,6105,7109,5471,316,1217,2302,7278,4104,5689,6950,9235,9111,6847,82,2974,5808,9553,2751,522,1874,5381,4792,2979,9909,6344,2650,3406,4295,910,9744,8552,7955,6646,9860,1158,8037
3,8677,8053,2581,9432,5999,1726,8170,6880,8749,8519,4467,5626,2888,4875,2790,8049,1277,9569,2406,724,6727,8897,5693,8857,4178,6349,1913,3194,7052,2335,4304,1114,5768,3349,1554,3867,8494,2064,7222
6,978,6250,1250,2628,643,7512,8892,2910,7857,4718,7205,7708,1534,2950,289,1460,2867,3754,6380,2738,7946,795,4536,1469,2428,3380,8576,8562,3360,9400,7145,1473,3285,4552,8377,6310,6737,7591,9055
3,954,7787,6253,5366,4502,8838,6680,3415,1954,4235,2063,725,6549,9204,7756,5196,6375,6459,7278,7833,6918,2132,8447,4093,3326,8553,3619,4887,9042,2692,2906,2592,9209,7554,516,561,9339,1233,2977
5,7256,8914,4754,562,6489,4859,4304,5705,912,9694,7406,2147,2541,3409,6012,6762,2419,9286,7103,3851,2156,8886,6698,6037,2006,9291,2432,4195,708,895,3971,1250,6897,6965,8222,9813,404,4815,5997
1,1390,5642,5333,1071,2506,7996,7950,5705,1678,4881,1504,91,8627,8795,216,9207,2487,802,8500,4752,7762,3389,827,1921,3569,8278,1690,2480,437,7523,9599,4978,2167,5675,7075,2032,8492,5611,7296
6,4788,1917,9090,7859,9094,3491,9335,5065,4456,7940,9558,3570,5298,8924,3696,5027,7723,4652,6350,4935,6874,5142,5150,6839,7685,6636,8830,4581,5632,7196,4755,5393,4780,2360,7755,9215,5331,2442,476
3,4805,3869,8518,9641,6540,9886,6284,9691,9062,4900,4772,3202,3839,1096,4754,4939,7719,8553,6523,9081,3385,5422,9441,7954,6645,2307,2038,1251,2915,6515,7820,8566,7548,8262,1731,663,7069,9492,7655
9,6988,6537,1612,8763,2752,917,1962,1073,5337,494,3432,3076,5282,2074,8406,6229,6366,644,141,4678,9291,2132,3130,2292,1651,7619,6293,1046,5018,4309,3555,2196,4801,9230,3798,2815,514,1854,6111
0,5672,5063,8982,6055,1219,5334,3125,8033,8124,7259,8819,2829,7127,4772,9267,4734,6568,5463,6649,4485,8150,8550,8183,1118,6123,4576,7000,18,8265,3280,6868,7495,1607,9616,9270,3080,9166,7095,4300
0,7628,7616,7147,4831,1369,9851,9475,5518,3917,9642,6374,846,5200,9307,7281,2267,1966,1677,8431,5424,100,2131,5804,6156,5661,5969,2844,7885,2837,7196,1920,9882,4050,364,3702,4444,2310,9676,1627
3,2999,142,1957,9269,7670,9215,6329,1330,6853,252,8435,6453,1484,6193,6743,1375,536,6695,3786,2326,5564,8632,5827,9525,5144,1969,7693,1967,7238,1563,212,2323,6457,4715,198,7690,8468,5030,1120
8,2917,5808,9026,920,9273,2481,3065,6479,8785,2839,1654,9617,967,7854,6419,7072,5391,1846,6454,1546,3192,4948,6507,1147,2984,9902,5233,9896,1525,3091,6229,7088,3606,1560,9030,9320,9327,7429,445
2,4491,5163,1517,6199,4723,1138,688,5270,9023,2963,6386,9848,6731,9004,7457,4990,6975,5218,5253,4920,6850,958,6604,5544,3540,5950,9890,4111,8222,4074,2819,7730,3467,9312,5961,9920,3954,3029,4233
0,94,65,3049,5735,7052,2549,6565,5176,118,9073,5363,8539,5263,9842,1119,8439,1429,3339,8151,9161,5844,7451,1328,8046,9027,437,6511,6290,6713,8990,34,1568,7107,9856,8577,4726,1463,7056,6559
3,4072,3565,6653,1065,305,9432,8761,9997,9150,6455,8649,8427,2846,2325,494,3019,387,1385,9565,2020,5073,8027,9034,6883,6963,3847,9234,4965,5945,608,1826,651,1921,5511,4311,6652,5923,3622,6112
4,2691,1680,2422,5185,6294,794,2021,2978,9473,8502,7623,3006,5383,9502,6988,9796,5366,4638,7747,4468,6217,4842,1174,2518,3425,3253,2429,8626,542,4838,4058,7924,4593,8513,1580,2695,12,7487,7848
8,2822,5788,6404,4274,5093,9766,2116,5263,4680,7937,5546,2322,9766,3054,6660,6846,5860,6989,2788,9895,3176,6401,3402,2939,2262,6196,7725,2162,5412,4846,539,3754,8952,5658,7952,6247,3958,3774,6221
6,8000,5769,322,7084,356,554,6721,4436,2079,3430,9239,3805,6455,7969,1548,2584,8538,4914,9126,4842,7110,7255,8152,6432,7021,4280,8366,3400,1449,8289,6463,4188,6401,3276,8984,920,6752,2198,1868
1,3392,4390,6325,6283,8708,1277,2410,7683,7718,5881,3995,186,3627,4652,8424,3112,3535,7708,6287,7341,1759,5765,8531,9299,2035,2306,9010,8192,3950,4423,2964,9203,1089,9694,3664,7334,1049,7222,3515
0,482,1080,3913,5487,8364,8630,2446,896,5688,8025,6520,4862,9511,6018,2016,1897,9288,830,4746,1486,3520,7748,2281,9118,4979,5846,9359,1791,9455,7586,358,7930,1640,5317,7058,8589,6013,9021,5147
0,3759,8706,8265,3900,3822,4092,1151,1625,4366,5473,9390,2736,8576,9375,4027,7854,4629,8556,486,471,4896,7618,528,2380,2950,9037,5980,9311,6045,9977,2405,4263,3259,1265,2979,6992,1009,5588,3427
5,5516,9543,2250,5798,3758,163,252,4272,6882,4304,4451,9660,1826,8510,6310,4176,6319,8355,6492,7719,3939,5986,6992,2555,4052,5916,7158,3520,934,4754,3420,1678,6345,5178,4692,8393,5764,4138,2269
1,7828,9439,5554,5966,7282,1230,1082,3341,3975,473,4465,4643,4098,4277,5260,8835,8754,1746,5077,3197,4042,4941,3574,9804,8215,962,9909,8421,2991,1518,4992,6841,2473,3490,1852,1967,8626,2232,8991
1,461,1229,9685,3144,6278,7425,5467,1299,1034,3323,4349,4674,1430,3952,3981,25,2402,4910,8238,5032,887,2865,9263,743,7529,3851,4080,6796,8295,5607,7854,2051,4848,3658,7061,8425,7115,9781,7030
4,299,4764,4455,554,681,4405,4324,380,8534,2165,7686,1346,8127,3880,8004,7472,5465,613,4169,683,6895,5532,710,3943,2595,1706,8095,1415,5351,7983,1074,5970,1451,9925,2262,8427,3806,5609,3403
5,5249,1885,1007,2415,176,7489,9523,2022,1755,193,3430,672,6465,8125,2365,8180,4422,3782,1630,202,6098,1880,7733,5287,9835,4346,673,5958,694,2441,8234,6039,3865,6210,3974,8525,6593,6776,149
3,4614,6242,5842,6838,3673,8063,9385,61,3198,5156,2895,5546,2753,3273,7038,9350,1090,3205,2741,2281,6727,468,5908,5484,8428,3974,2081,669,4946,5358,9571,4456,1872,3445,5948,2140,4366,7455,9986
0,2549,8520,3119,3957,5108,5470,9121,7211,9209,3758,2191,4783,5551,7648,5931,1558,5921,6218,5192,5886,482,4216,4457,4946,9140,2795,3635,5247,9346,6143,1974,5512,8786,2280,3822,6978,2992,755,1777
2,7188,173,2342,3381,3127,8751,9161,8052,7619,7076,1965,5678,1108,5381,5940,9362,5278,1367,4929,9634,2891,9340,6411,8848,3157,5340,4211,9946,9794,8684,5019,1219,1690,9206,7557,9424,2771,8751,713
8,3763,2607,2388,7275,1190,6530,3661,9858,2562,8032,525,8258,535,4545,6612,377,6499,142,9846,8179,9979,6407,5265,5022,8852,4375,3856,2674,8530,1916,1128,7934,8563,7746,5734,6862,3939,4586,1349
0,4206,7044,5405,7941,2950,7220,3615,7034,6940,4864,8083,1560,4109,253,5680,5742,1011,8622,381,8911,9538,5973,9615,8435,3866,3227,9119,5224,1220,3025,851,5444,9713,7063,2452,8986,5184,5030,4462
9,899,209,6630,1995,8785,5350,2734,4064,7054,8371,7890,7104,9020,3391,1582,9177,3231,1495,2527,3842,5609,683,2746,2238,9547,5269,714,9902,694,4355,6835,2094,7468,6486,2436,4730,2154,3801,2579
8,9666,6334,1516,6734,7436,6321,2271,3238,8377,696,2684,6040,4420,4241,3309,7272,4653,1107,4543,1260,5603,6048,1047,6633,7758,6019,1811,6051,482,7602,935,9380,1913,304,236,6155,1107,4879,2397
4,5490,8311,3683,8403,1146,9925,7116,5921,976,5531,3063,8003,2405,6367,9959,1484,1165,8533,7635,7356,6111,2697,7860,335,8525,9084,8472,5568,4611,7129,3235,4676,2601,5963,3589,7266,6332,6913,7620
0,5916,3257,6361,9987,882,6698,1672,8943,2026,2745,7566,9117,3682,9778,2666,9337,1412,9451,1149,8583,9758,5624,2889,6079,7863,6111,5194,1688,5753,7385,9310,1644,4492,5682,13,1620,1754,3377,9504
8,7387,2296,1952,3801,8186,2609,772,8588,1254,4474,4658,1326,3077,5340,3628,8274,9772,1028,1826,6109,9287,4624,4854,6846,1534,7882,7035,5709,4727,3264,575,473,7436,2283,4176,3194,4585,1015,3911
5,802,1444,8608,9294,9260,6968,4861,884,9790,4908,2651,9751,5605,9707,845,13,106,294,1648,5321,8043,9395,749,9194,870,3337,277,3027,5552,3679,1337,8842,308,8060,9836,7153,6025,9471,9499
5,5437,2108,2079,3844,357,9208,807,5793,7635,9972,1147,4577,9550,9940,3387,415,7259,8745,6499,2646,176,6163,9489,366,2880,5617,6217,7104,4316,3367,1146,8162,3291,3029,4544,4423,965,9776,3620
2,720,1805,3162,2773,4152,3199,1229,9560,1708,9126,180,6972,67,4646,7946,6575,6994,5200,844,1142,8216,7211,2964,1748,5630,2754,9013,3760,4914,7007,9186,4008,5770,9157,8549,8312,8024,214,4560
6,3918,234,9544,6132,3475,1311,4102,4443,7972,5645,4595,4291,5076,8666,9022,9249,9979,8957,5717,1748,8559,1911,6244,937,351,7121,1645,7186,5901,6192,8974,4900,8970,2250,4867,9113,8849,5450,1048
6,7986,8467,8404,2838,9821,8517,4697,7539,4175,9773,3246,6117,8614,2675,4933,9726,444,930,4074,3306,5792,6960,9666,4433,6718,2498,5539,7488,2465,9095,6711,682,1794,200,6254,4517,8617,1339,640
6,1681,520,3882,188,6821,29,6108,5440,8113,6656,9120,1609,5474,1499,922,5952,3421,6167,397,8167,5264,4604,2007,6640,8692,6354,1111,8920,1733,6075,9352,8333,9275,3517,4419,6121,4755,8089,962
3,5139,9754,1416,3450,7579,2081,9635,605,2974,9791,1729,738,2081,6546,1081,5552,2884,5445,1866,8337,1744,8413,832,4107,109,7064,4707,5459,4245,8654,2678,538,9660,3862,9543,4861,7224,9529,2097
7,3148,8807,6596,8892,9327,835,1030,3288,4540,9338,4607,8918,2380,8544,4331,2543,2067,9264,7268,3095,5881,7485,478,5956,1553,8811,8759,8759,7004,3864,1561,4301,5805,2213,8498,7856,6602,8175,433
4,6357,5357,7910,7185,2010,4196,5085,6294,7929,6074,7203,4557,6395,4982,6782,8808,5282,5210,5476,8050,305,3872,7302,4089,1344,4705,6078,6869,7468,7687,1874,7989,6199,6585,3997,2213,9152,3169,8881
9,7097,6855,5639,3664,3013,5883,7212,4657,6264,4126,8735,188,7347,3182,6685,7657,9674,8843,7937,8414,9019,3982,6814,9612,7182,5471,77,804,5554,3153,1023,4523,1899,9695,3719,2826,3161,5264,8283
2,7658,9603,8663,4354,7659,6917,3127,9370,4099,3236,399,1679,2886,1719,7776,6781,594,1516,810,156,9615,8659,6640,9910,7266,5639,8291,5400,1310,4774,4175,2516,8154,2559,3298,5040,7921,5813,3626
5,6110,1585,9275,1287,5501,1438,7148,52,1173,6888,932,4994,2148,727,7326,4075,5142,4589,1299,6209,6084,5408,7423,814,475,2445,1443,3023,665,3908,5208,3596,3234,3464,5455,4354,7279,8432,4129
0,7718,4276,4378,3174,8569,1268,8426,8190,9857,9059,8349,3057,5445,867,3001,1799,8256,9958,5959,8489,3925,63,7955,2017,2997,8338,7797,9000,156,5866,2695,5496,1745,9469,2747,2516,6477,5657,5423
2,9948,90,8648,1024,7215,6512,7479,3191,2114,963,736,3622,7953,887,6051,526,6388,4331,3131,1537,1819,6598,3672,4265,4072,1699,5556,6188,5036,1346,9250,4737,1833,310,2005,9092,884,6994,8990
7,2869,9490,3556,5940,6891,4411,8031,9435,1574,1177,9723,225,5040,870,9356,2438,5335,4148,1283,4950,2083,7023,9803,1824,2532,3066,4642,3075,1522,1690,8962,4530,4604,5512,5680,4938,4102,4386,6048
8,5307,5328,8653,5176,1143,1759,332,8690,606,1302,6503,2372,1557,6923,6790,9603,3021,6125,6584,1468,4218,6359,5731,4728,6051,9475,3694,5463,5468,4966,6073,8114,7257,540,1372,8107,9427,6443,5310
5,721,8148,6490,2374,568,4191,6140,9186,2502,404,8592,9302,4054,5680,5172,8701,7351,1065,678,6472,8375,1939,5433,4712,2558,5970,7324,1528,7966,2892,7202,1145,8524,643,797,9473,9638,3932,8189
4,1476,3124,9940,1882,3284,2463,5963,2368,8871,823,7191,7874,8,7669,9045,966,66,2914,3711,1567,5654,4664,513,9196,9134,2528,8801,8003,4198,5688,3917,5513,3887,6537,2888,9212,3518,310,9610
6,4654,7692,9780,9647,8118,1271,4758,4667,3902,1200,1075,7653,5544,6260,937,6824,7923,4495,8554,9463,3091,9758,4968,6727,9581,9283,8130,3460,9038,3954,580,5218,8475,3939,3958,4435,436,8611,2106
2,8365,5030,2864,9434,8617,9708,9538,6266,4342,7316,4561,6912,4409,1031,6554,3375,887,3885,6738,4708,7884,1675,5111,8512,4215,2863,1655,5766,2949,753,7708,2742,1339,5734,6186,6185,2469,2270,6751
7,6636,9458,2568,9652,9073,8178,2893,1876,723,4528,6793,2354,2101,2574,1934,8337,2207,5833,7191,1702,3103,4326,424,8673,6149,2417,125,5448,1945,1864,9478,7474,7991,5914,4040,134,3765,7863,9952
6,5015,4619,3446,3161,6196,2545,9195,658,3159,4938,2796,4072,387,2548,9036,8516,2505,5455,3628,4103,647,7783,7699,6430,3325,4966,3658,6446,341,717,8834,4905,3947,5591,9662,4854,3713,382,6053
1,9136,2334,8033,3810,2202,9985,222,7990,4122,5627,7999,8065,4688,562,3040,6663,7832,7953,5053,5833,8729,6435,3907,6995,8888,1698,3763,3196,1378,8694,8368,6471,9380,1523,6014,4611,2326,3442,2685
4,2493,1104,6524,4263,3386,1801,3524,2951,7392,5470,5951,9510,8744,2240,3566,7979,205,9445,6432,8081,5448,4184,2957,7527,1198,5525,575,3705,4947,4042,9193,9542,5084,9464,6220,6227,8693,3423,8747
2,3618,6251,7394,5462,8492,3111,5349,7419,2421,5848,8180,5031,4357,8281,2269,6667,7383,6017,6385,7302,292,3288,2388,964,8916,46,3775,9335,1824,2109,4203,3129,5899,8699,724,2383,7104,5336,9261
3,7131,6511,8219,3959,4405,2790,5453,3063,2661,1368,3779,5682,8255,1214,7221,1166,3154,6434,3500,9806,9431,1806,2470,8492,1096,1105,6464,640,8432,3480,973,5716,9043,6394,9811,9471,8839,5421,5692
2,2265,714,7041,4111,7090,1966,135,9745,6748,2867,8817,701,7480,11,938,5012,7152,250,8462,5725,401,7888,6282,4001,9504,5976,2471,4201,4632,6870,976,5516,8913,9490,136,2733,7550,3438,2102
5,2876,9155,9850,8749,2185,7978,6086,1730,5161,1420,3819,2879,7959,4429,2290,9947,1440,2723,8024,5129,7383,1863,7126,799,9201,2586,6899,3687,5037,715,8036,1732,8689,5351,5063,214,920,9137,8467
5,4542,4424,6260,5809,3444,3015,6972,2288,5367,4282,8927,1713,133,9743,4845,6943,7403,6583,4796,4679,7961,9409,1670,1400,5309,2644,8009,7613,1198,612,9257,9562,8469,3369,2633,5509,7702,372,4448
6,2810,1714,5993,4261,3589,2452,6800,9891,3579,3160,6512,861,8435,9780,1572,7008,1120,206,9310,8412,3958,8671,6540,4486,6088,3915,4218,3401,4497,4588,5229,2474,6567,8550,8827,2738,2549,1552,5547
7,2033,4592,4367,4242,4513,7050,5206,7194,3712,363,4045,3881,6302,5136,8839,1123,2823,2237,534,3686,2406,3764,8874,9942,6004,7556,3854,7883,3862,7405,9961,7907,6668,5156,225,5547,4301,8716,4209
2,6081,5468,1075,6970,276,2702,9078,9081,1555,2350,2856,3561,9521,7929,4830,556,516,4832,9713,2145,7350,1667,7069,6616,7742,3896,148,8278,9632,6111,3710,8048,6992,5791,6260,6840,4344,1141,6152
0,4772,9420,3151,3088,6306,3407,4764,4827,7481,9853,391,35,7845,5475,4587,1615,8553,8080,7372,2669,4303,1744,3427,2042,2493,9230,5948,847,8516,4668,1793,6453,3640,2036,5668,1896,7057,2195,9496
2,7861,8288,8393,9883,3226,2467,3030,8493,6038,3112,2707,2221,3498,2413,4151,805,5822,9388,4398,2906,9464,6477,4166,5925,9646,307,2931,2449,5117,2611,4319,6027,9801,2042,6890,1110,7621,8531,832
2,6099,7293,5303,4044,4010,7244,1280,9183,8500,5516,3984,685,9092,2747,8187,6665,2821,2983,2933,3630,5403,5663,1510,6360,557,3103,1112,9662,8900,957,3219,1759,5459,1301,797,5741,237,3902,2790
1,1149,3305,9344,3508,6599,3667,5016,6957,5471,4227,1381,8047,5703,409,893,7279,6667,208,4586,4991,7954,1472,2576,9007,5407,5471,2350,9581,2301,4624,4084,2378,9985,3453,1640,320,2151,3846,1933
4,73,5343,3230,9941,3818,8618,9045,8039,5728,1667,8930,8062,1089,5621,2584,4917,8584,3159,6106,5589,2922,1963,9711,8979,6907,7266,1070,7162,5408,4969,8973,8027,1646,6558,1882,2021,4256,7372,6555
7,6465,4014,5290,9216,5282,6058,1486,6235,2940,1119,2669,5300,8329,343,5262,7779,4065,5601,174,1725,6239,9658,2955,6177,6251,8954,5825,2004,2709,1227,192,2308,6174,234,4903,214,2882,3208,9371
4,4733,3517,404,4168,8941,6918,8599,1160,3166,2698,1613,128,9664,9157,3381,6659,9210,4451,6676,6177,9470,6994,8796,8686,5945,6159,2081,1120,2007,9619,9148,2140,5355,6323,37,8616,6630,9878,8951
4,9197,7472,318,4796,5943,8794,3690,1081,5088,9958,3557,384,1732,4651,2293,1495,1688,4619,2917,4839,1193,1867,3526,7039,3485,2670,1509,2819,9664,7540,7385,3467,9710,246,735,7702,9035,3409,4888
8,9733,9753,1682,6927,4620,4449,5512,7865,7900,8510,2949,6633,2160,4591,5405,6803,9841,9315,968,5789,6265,2130,4499,601,4610,3963,5218,1854,9848,3402,720,5151,8175,3475,7751,1327,9559,9960,2861
3,7819,3885,1731,8111,7475,2504,8776,6821,7626,3627,8022,133,4834,4433,4579,1777,869,6593,1030,1478,9061,7359,7113,8361,2171,6097,8357,5783,6154,5689,9390,5290,5640,240,5578,568,5160,1133,7827
5,8705,9725,8488,6205,1678,7364,9100,1729,3278,968,1429,1476,6154,6286,3351,1167,8924,301,4534,3312,1360,8034,6314,3361,178,8729,4480,1946,9046,2897,1612,3352,8530,2261,4790,2467,5792,357,871
5,9475,7518,2671,7757,3594,3060,3255,9456,1104,9387,9703,6686,5551,5364,5824,4873,9401,4907,8020,9614,6785,8453,3695,9791,9200,9123,7561,8938,5641,1185,8689,2763,1935,4729,9243,9659,8606,8888,2350
0,5691,5011,4157,4978,4167,1060,7555,40,2342,8539,7387,6219,2727,6870,182,6307,2470,8484,8392,5854,8379,6678,4839,9050,4022,580,8084,2873,594,3882,184,5352,6461,7195,5645,1399,9435,4147,902
9,377,7439,112,1525,4448,4922,1061,7520,1382,2841,8897,7363,6866,9480,6443,6011,3349,2201,5603,7748,6353,9339,3769,1841,7659,4836,7928,8064,2320,7154,8415,331,7158,6159,75,1039,3344,1221,2873
4,4370,2941,6571,9900,380,1981,6117,1839,2800,7307,3397,1814,1427,8122,9053,1140,5315,6226,2889,2357,491,3468,2198,3814,1359,9172,9479,617,112,2565,9004,1061,8634,4507,6653,9625,2142,2214,9585
1,7528,4135,8238,5684,7651,7537,7105,3260,9264,5905,6164,2838,9503,4605,5988,9318,1431,100,2618,4283,3150,9748,1138,5779,7963,5810,3504,6047,3520,192,7259,9705,3646,857,2954,7920,7503,9179,5789
2,7199,5236,8764,2249,7997,7648,2905,8997,7740,6246,5125,7646,1963,1733,1141,3059,620,1287,6224,4602,9476,1321,1385,5809,5373,8989,9538,8162,8002,8393,1045,5753,4413,3337,2583,4591,9051,7471,1775
1,1338,8854,9178,3670,8914,8860,3547,7125,7547,1891,2857,4330,2569,1244,2888,3434,2073,2279,7828,5677,7801,1397,9433,979,7484,2132,3529,3926,9797,6211,1873,2920,9960,2664,6597,8407,6729,5545,6540
2,8208,2301,8665,5784,9044,3393,265,6554,9957,5067,7735,6384,1632,8527,7825,7587,701,4949,9711,106,7890,1804,1583,4968,9385,1320,4364,1853,4631,6305,7487,3581,9571,6228,6800,9751,7529,3343,5501
8,4805,7375,4069,7707,8682,3599,7936,3083,6999,6512,198,6831,7528,5041,2089,226,1779,1933,5264,4442,5008,2268,4888,1732,5826,3684,5985,841,3528,2095,967,5500,3309,3793,1661,4330,4575,7144,4068
2,7975,6389,6376,9993,7923,744,222,5790,6282,8181,3725,8525,2477,5010,8002,124,5693,629,9596,4028,425,4816,2232,236,9741,8292,2106,3410,1583,3667,7878,7458,7457,7545,1474,5436,887,1690,3431
7,591,3175,1916,3727,6649,3232,7593,7750,1118,8648,8436,4690,1666,2861,6212,6573,2713,6370,2907,9190,5967,4864,1503,910,5030,6038,1806,6680,1092,9460,5588,3360,9755,1564,5440,3479,4477,1262,5277
8,4838,1159,5808,6365,4622,3864,2109,5888,7128,9120,3860,1948,8789,5957,2656,5391,9381,3810,4907,3087,3617,8104,4909,3700,3664,1203,8920,6452,962,9445,8176,2271,6837,8560,6974,7788,1001,472,3021
3,4085,9610,6060,2467,4539,5799,7354,9653,1367,9242,6316,8314,1759,2900,6151,2244,9404,9204,7679,8923,1727,7087,4008,6808,3388,4977,2754,691,2598,5139,8282,993,9038,4398,9998,7347,2683,3873,897
4,6749,6078,6705,6783,3445,8118,9477,7254,727,3276,3690,2266,2984,2571,5112,2934,2867,4644,8461,9909,7807,2057,1063,9772,1966,5642,9619,7552,8528,6844,9195,8225,6358,417,3713,9061,8287,339,7794
1,2581,9119,2059,7226,812,722,5640,2970,2027,8284,3828,8777,3738,7542,448,8925,4707,5388,9647,6386,4018,4043,6831,7243,1530,6897,7142,9175,4742,3314,5477,6495,6902,489,1847,6680,7258,3964,8253
8,3140,7898,6800,711,1528,4765,5951,6494,2560,7008,9034,8094,1747,4732,5498,4782,5498,5025,1620,4299,993,5669,4878,9200,1069,4236,2608,4297,8979,9324,4119,3916,4132,1053,6728,6461,9667,67,6397
3,7194,379,6204,9076,5900,8915,730,5142,1710,7624,3533,6926,6252,661,9853,527,1329,5037,3248,6234,102,8468,5051,4510,3227,4995,4159,8317,6564,4166,6698,9114,3597,1604,3012,2050,6726,3250,7916
1,3388,3134,1952,4484,5205,5390,5518,9538,8684,9153,7791,6295,1691,684,8070,2616,5797,5228,3341,9903,5381,3807,3432,2687,8690,6285,5313,7259,9168,1126,4109,7979,4168,8808,1507,5065,7743,2168,8261
2,8453,9367,4546,6290,7129,8925,992,6113,4132,8189,4530,2983,4340,5182,8614,5206,9977,8307,5976,1208,6375,3594,4502,5227,6694,5317,515,2066,2184,8307,2133,3739,8149,6240,9022,4835,6733,9514,2612
9,8317,7456,6854,7622,1521,729,1227,4021,885,1335,4527,3541,7865,1720,7768,6159,6037,7328,2003,5224,4450,1872,1146,4216,3779,7026,6800,6158,9355,9621,3409,4636,8486,8545,7689,3992,8360,1795,3039
6,2470,2623,6901,4033,5184,6602,6056,2859,8767,3118,7662,1663,8197,4646,6186,5606,3168,4784,4840,1299,5302,7141,134,2449,9334,6905,8720,1084,209,5865,6900,9361,21,8158,3606,4394,7867,7395,9153
2,7676,59,3510,3266,4149,1291,6734,8609,5192,7837,2049,9700,2259,4929,8359,552,8978,8821,7542,8361,6693,5882,3026,6191,8170,6,5109,7171,7201,9740,7352,4185,1950,4268,8745,1067,2024,1905,7717
4,8970,8435,6424,1238,2118,2614,3235,7425,1461,4646,6035,4125,702,6754,1287,5356,5688,6996,3198,6169,650,7514,1737,6089,6635,2817,6792,4660,3521,9685,9164,8089,6370,6260,6687,585,5595,2729,943
6,5319,3402,2006,9309,201,5651,5531,9067,9765,3117,4480,8911,5981,9103,7322,780,3492,7818,5566,4209,9426,8036,8381,1809,7003,6021,7705,4285,6956,798,3691,1673,8544,9984,9075,4240,5290,461,9301
8,2050,26,9615,7611,7645,1062,607,5885,7291,3949,4382,6690,2560,4547,2950,9973,4045,7334,2668,5340,1889,3449,3537,2429,4008,9832,5025,5152,4195,2333,9271,5224,8638,1979,195,5714,1184,256,9642
0,8232,9738,3828,2265,713,984,9278,3189,1315,2359,833,5277,6661,550,7056,961,5040,4474,9242,5848,2752,6191,6028,7825,3803,4570,5780,2586,9921,5604,909,7983,3834,5209,1379,5201,6130,7567,907
8,3769,4822,5121,4890,6052,1173,462,7646,9097,6592,761,3171,4606,9207,6478,3120,2454,1605,2977,1781,121,5682,5077,2612,4632,7751,7750,3057,1316,6716,4324,5241,5745,8123,851,7888,6819,6380,6709
4,2485,2148,775,5433,405,1591,519,5623,7757,8493,1744,1886,8038,6813,6173,3470,4215,4199,337,2578,4926,1692,6790,4317,3039,2644,8135,1275,8789,7944,2410,7285,6008,4523,1921,531,8742,9200,1331
